Income,Tax,Effective Rate,Marginal Rate
230200,89910.11,0.3905739,0.504
230300,89960.51,0.39062312,0.504
230400,90010.91,0.39067233,0.504
230500,90061.31,0.39072153,0.504
230600,90111.7,0.3907706,0.504
230700,90162.11,0.39081973,0.504
230800,90212.51,0.39086875,0.504
230900,90262.91,0.39091775,0.504
231000,90313.31,0.3909667,0.504
231100,90363.7,0.3910156,0.504
231200,90414.11,0.3910645,0.504
231300,90464.51,0.3911133,0.504
231400,90514.91,0.3911621,0.504
231500,90565.31,0.39121085,0.504
231600,90615.7,0.39125952,0.504
231700,90666.11,0.3913082,0.504
231800,90716.51,0.3913568,0.504
231900,90766.91,0.39140537,0.504
232000,90817.31,0.39145392,0.504
232100,90867.7,0.39150238,0.504
232200,90918.11,0.39155087,0.504
232300,90968.51,0.39159927,0.504
232400,91018.91,0.3916476,0.504
232500,91069.31,0.39169598,0.504
232600,91119.7,0.3917442,0.504
232700,91170.11,0.39179248,0.504
232800,91220.51,0.39184067,0.504
232900,91270.91,0.39188883,0.504
233000,91321.31,0.39193696,0.504
233100,91371.7,0.391985,0.504
233200,91422.11,0.39203307,0.504
233300,91472.51,0.39208105,0.504
233400,91522.91,0.392129,0.504
233500,91573.31,0.39217693,0.504
233600,91623.7,0.39222476,0.504
233700,91674.11,0.39227262,0.504
233800,91724.51,0.3923204,0.504
233900,91774.91,0.39236814,0.504
234000,91825.31,0.39241585,0.504
234100,91875.7,0.3924635,0.504
234200,91926.11,0.39251113,0.504
234300,91976.51,0.39255872,0.504
234400,92026.91,0.39260626,0.504
234500,92077.31,0.3926538,0.504
234600,92127.7,0.3927012,0.504
234700,92178.11,0.39274865,0.504
234800,92228.51,0.39279604,0.504
234900,92278.91,0.39284337,0.504
235000,92329.31,0.3928907,0.504
235100,92379.7,0.3929379,0.504
235200,92430.11,0.39298517,0.504
235300,92480.51,0.39303234,0.504
235400,92530.91,0.39307946,0.504
235500,92581.31,0.3931266,0.504
235600,92631.7,0.3931736,0.504
235700,92682.11,0.39322066,0.504
235800,92732.51,0.39326763,0.504
235900,92782.91,0.39331457,0.504
236000,92833.31,0.39336148,0.504
236100,92883.7,0.39340833,0.504
236200,92934.11,0.39345515,0.504
236300,92984.51,0.39350194,0.504
236400,93034.91,0.39354867,0.504
236500,93085.31,0.3935954,0.504
236600,93135.7,0.39364204,0.504
236700,93186.11,0.39368868,0.504
236800,93236.51,0.39373526,0.504
236900,93286.91,0.39378178,0.504
237000,93337.31,0.39382833,0.504
237100,93387.7,0.39387476,0.504
237200,93438.11,0.3939212,0.504
237300,93488.51,0.3939676,0.504
237400,93538.91,0.39401394,0.504
237500,93589.31,0.39406025,0.504
237600,93639.7,0.3941065,0.504
237700,93690.11,0.39415276,0.504
237800,93740.51,0.39419895,0.504
237900,93790.91,0.3942451,0.504
238000,93841.31,0.39429122,0.504
238100,93891.7,0.39433727,0.504
238200,93942.11,0.39438334,0.504
238300,93992.51,0.39442933,0.504
238400,94042.91,0.39447528,0.504
238500,94093.31,0.39452124,0.504
238600,94143.7,0.39456707,0.504
238700,94194.11,0.39461294,0.504
238800,94244.51,0.39465874,0.504
238900,94294.91,0.3947045,0.504
239000,94345.31,0.39475027,0.504
239100,94395.7,0.39479592,0.504
239200,94446.11,0.39484158,0.504
239300,94496.51,0.3948872,0.504
239400,94546.91,0.39493278,0.504
239500,94597.31,0.39497834,0.504
239600,94647.7,0.3950238,0.504
239700,94698.11,0.3950693,0.504
239800,94748.51,0.39511472,0.504
239900,94798.91,0.39516008,0.504
240000,94849.31,0.39520547,0.504
240100,94899.7,0.39525074,0.504
240200,94950.11,0.39529604,0.504
240300,95000.51,0.39534128,0.504
240400,95050.91,0.39538646,0.504
240500,95101.31,0.39543167,0.504
240600,95151.7,0.39547673,0.504
240700,95202.11,0.39552185,0.504
240800,95252.51,0.39556688,0.504
240900,95302.91,0.3956119,0.504
241000,95353.31,0.39565688,0.504
241100,95403.7,0.3957018,0.504
241200,95454.11,0.3957467,0.504
241300,95504.51,0.3957916,0.504
241400,95554.91,0.39583638,0.504
241500,95605.31,0.3958812,0.504
241600,95655.7,0.3959259,0.504
241700,95706.11,0.39597067,0.504
241800,95756.51,0.39601535,0.504
241900,95806.91,0.39605996,0.504
242000,95857.31,0.3961046,0.504
242100,95907.7,0.39614913,0.504
242200,95958.11,0.39619368,0.504
242300,96008.51,0.39623818,0.504
242400,96058.91,0.3962826,0.504
242500,96109.31,0.39632705,0.504
242600,96159.7,0.3963714,0.504
242700,96210.11,0.39641577,0.504
242800,96260.51,0.3964601,0.504
242900,96310.91,0.39650434,0.504
243000,96361.31,0.3965486,0.504
243100,96411.7,0.39659277,0.504
243200,96462.11,0.39663696,0.504
243300,96512.51,0.39668107,0.504
243400,96562.91,0.39672518,0.504
243500,96613.31,0.39676926,0.504
243600,96663.7,0.39681324,0.504
243700,96714.11,0.39685723,0.504
243800,96764.51,0.3969012,0.504
243900,96814.91,0.3969451,0.504
244000,96865.31,0.396989,0.504
244100,96915.7,0.3970328,0.504
244200,96966.11,0.3970766,0.504
244300,97016.51,0.3971204,0.504
244400,97066.91,0.3971641,0.504
244500,97117.31,0.39720783,0.504
244600,97167.7,0.39725146,0.504
244700,97218.11,0.3972951,0.504
244800,97268.51,0.3973387,0.504
244900,97318.91,0.39738223,0.504
245000,97369.31,0.39742577,0.504
245100,97419.7,0.39746922,0.504
245200,97470.11,0.39751267,0.504
245300,97520.51,0.3975561,0.504
245400,97570.91,0.39759946,0.504
245500,97621.31,0.39764282,0.504
245600,97671.7,0.3976861,0.504
245700,97722.11,0.3977294,0.504
245800,97772.51,0.3977726,0.504
245900,97822.91,0.3978158,0.504
246000,97873.31,0.397859,0.504
246100,97923.7,0.39790207,0.504
246200,97974.11,0.3979452,0.504
246300,98024.51,0.39798826,0.504
246400,98074.91,0.39803126,0.504
246500,98125.31,0.3980743,0.504
246600,98175.7,0.3981172,0.504
246700,98226.11,0.39816016,0.504
246800,98276.51,0.39820302,0.504
246900,98326.91,0.39824587,0.504
247000,98377.31,0.39828873,0.504
247100,98427.7,0.39833146,0.504
247200,98478.11,0.39837423,0.504
247300,98528.51,0.39841694,0.504
247400,98578.91,0.3984596,0.504
247500,98629.31,0.39850226,0.504
247600,98679.7,0.39854485,0.504
247700,98730.11,0.39858744,0.504
247800,98780.51,0.39862996,0.504
247900,98830.91,0.39867246,0.504
248000,98881.31,0.39871496,0.504
248100,98931.7,0.39875737,0.504
248200,98982.11,0.3987998,0.504
248300,99032.51,0.39884216,0.504
248400,99082.91,0.39888448,0.504
248500,99133.31,0.39892682,0.504
248600,99183.7,0.39896902,0.504
248700,99234.11,0.39901128,0.504
248800,99284.51,0.39905348,0.504
248900,99334.91,0.39909565,0.504
249000,99385.31,0.3991378,0.504
249100,99435.7,0.39917985,0.504
249200,99486.11,0.39922196,0.504
249300,99536.51,0.39926398,0.504
249400,99586.91,0.39930597,0.504
249500,99637.31,0.39934793,0.504
249600,99687.7,0.39938983,0.504
249700,99738.11,0.39943177,0.504
249800,99788.51,0.3994736,0.504
249900,99838.91,0.39951542,0.504
